,query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
244,0245,whitetodd@example.com,8755721453,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2025-02-05,2025-02-09
245,0246,qrichards@example.com,4577945742,Bug Report,Sidebar collapses on scroll.,Closed,2025-04-19,2025-04-27
246,0247,crystal34@example.com,6383396414,Subscription Cancellation,Received cancellation email but charged again.,Closed,2025-02-03,2025-02-14
247,0248,gina20@example.net,6614514437,Technical Support,Live chat not launching.,Closed,2025-02-13,2025-02-14
248,0249,bruce27@example.net,9026330592,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-07-04,2025-07-13
249,0250,adriana96@example.org,8883918241,Login Issue,Captcha keeps looping during login.,Closed,2025-05-08,2025-05-09
250,0251,kristin83@example.org,325071216,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-05-16,2025-05-25
251,0252,kellymooney@example.net,3167207755,Feature Request,Need in-app video tutorials.,Closed,2025-07-01,2025-07-18
252,0253,robertparsons@example.net,9367525931,Technical Support,Download button is inactive.,Closed,2025-07-11,2025-07-16
253,0254,douglashiggins@example.net,4674341436,Data Export,Filters not applying in exported data.,Closed,2025-02-03,2025-02-21
254,0255,alan84@example.com,5482543891,Subscription Cancellation,App locked after cancellation.,Closed,2025-07-11,2025-07-12
255,0256,kerrmelissa@example.net,2241965863,Payment Failure,Need GST invoice after payment.,Closed,2025-02-27,2025-03-02
256,0257,christophernixon@example.net,5766847813,Payment Failure,Bank transaction shows pending.,Closed,2025-03-29,2025-03-31
257,0258,luke50@example.com,467218711,Technical Support,White screen on startup.,Closed,2025-03-29,2025-04-03
258,0259,miranda53@example.org,933382179,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-03-22,2025-03-25
259,0260,obaldwin@example.com,9642609268,Account Suspension,How do I appeal a suspension?,Closed,2025-05-04,2025-05-11
260,0261,trevor24@example.net,6741500628,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-05-10,2025-05-18
261,0262,jimwilliams@example.com,267472999,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-03-14,2025-03-16
262,0263,drice@example.org,5487866262,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-06-22,2025-06-29
263,0264,rachel49@example.net,9485194732,Technical Support,Slow performance during peak hours.,Closed,2025-03-26,2025-04-12
264,0265,danielleweaver@example.net,7493606347,UI Feedback,Alignment issues in forms.,Closed,2025-06-02,2025-06-06
265,0266,ngates@example.net,7463913539,Billing Problem,Not receiving monthly bills via email.,Closed,2025-04-13,2025-04-15
266,0267,regina75@example.org,6904235781,Bug Report,Check/uncheck box not saving state.,Closed,2025-04-14,2025-04-19
267,0268,darrengardner@example.net,5435874194,UI Feedback,Text is too small on mobile.,Closed,2025-07-21,2025-07-22
268,0269,samuel90@example.org,7552258899,UI Feedback,Table headers not sticky.,Closed,2025-01-29,2025-02-02
269,0270,guerranatalie@example.net,1370944572,Login Issue,Account locked after failed attempts.,Closed,2025-02-03,2025-02-13
270,0271,rdavis@example.com,3808364273,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-05-12,2025-05-16
271,0272,bryan33@example.com,6017322620,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-02-11,2025-02-22
272,0273,danielle09@example.org,8722023896,Bug Report,Reports section not opening.,Closed,2025-02-05,2025-02-12
273,0274,megan24@example.com,1767245279,Payment Failure,Payment failed due to card error.,Closed,2025-07-02,2025-07-04
274,0275,richard90@example.com,1793032747,Data Export,Export email not received.,Closed,2025-01-31,2025-02-03
275,0276,derekalexander@example.org,7139488576,Bug Report,Back button doesn’t work.,Closed,2025-05-30,2025-06-01
276,0277,upotter@example.org,9720235377,Bug Report,Color scheme inconsistent.,Closed,2025-03-09,2025-03-21
277,0278,mitchell40@example.org,3210643084,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-04-30,2025-05-10
278,0279,antoniopalmer@example.org,8685232786,Login Issue,Session expires immediately after login.,Closed,2025-07-12,2025-07-30
279,0280,melissa29@example.com,996809315,Billing Problem,Billed for a cancelled plan.,Closed,2025-04-16,2025-04-21
280,0281,harrisgary@example.org,4850933831,Account Suspension,Suspension mail was too vague.,Closed,2025-03-26,2025-03-30
281,0282,justin03@example.com,9405026231,Login Issue,Session expires immediately after login.,Closed,2025-07-27,2025-08-08
282,0283,hillstephanie@example.org,7248700984,Login Issue,Unable to login with correct credentials.,Closed,2025-06-11,2025-06-21
283,0284,eric15@example.org,1980178826,Subscription Cancellation,Received cancellation email but charged again.,Closed,2025-06-04,2025-06-05
284,0285,gsmith@example.org,4257102276,Payment Failure,Payment shows success but app locked.,Closed,2025-02-28,2025-03-11
285,0286,webbnicole@example.net,9616635588,UI Feedback,Table headers not sticky.,Closed,2025-04-06,2025-04-19
286,0287,danielkennedy@example.org,7370620708,Data Export,Export button missing from UI.,Closed,2025-06-21,2025-06-25
287,0288,ericksonrebecca@example.com,8486923358,Account Suspension,Need reason for my suspension.,Closed,2025-04-12,2025-04-24
288,0289,josephjenkins@example.com,8805884530,Technical Support,Can’t install latest update.,Closed,2025-06-29,2025-06-30
289,0290,vscott@example.com,3516962566,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,2025-03-16,2025-03-17
290,0291,umcintyre@example.com,6290203244,UI Feedback,Mobile responsiveness needs improvement.,Closed,2025-07-10,2025-07-15
291,0292,rochacesar@example.net,8869693154,Technical Support,Feature working on web but not mobile.,Closed,2025-07-15,2025-07-17
292,0293,pharris@example.org,8541765707,Bug Report,Check/uncheck box not saving state.,Closed,2025-05-03,2025-05-07
293,0294,emilyflores@example.net,18311409,Data Export,Fields are missing in exported report.,Closed,2025-06-16,2025-06-26
294,0295,cynthiabradley@example.com,3972421001,Account Suspension,Need help lifting restrictions.,Closed,2025-05-04,2025-05-05
295,0296,ncox@example.net,5189992333,Feature Request,Include a mobile-first UI option.,Closed,2025-03-17,2025-03-27
296,0297,yorkmartin@example.net,8953423066,Subscription Cancellation,Still charged after cancellation.,Closed,2025-06-04,2025-06-20
297,0298,nguyenholly@example.net,5636549302,Billing Problem,Charged extra on my last invoice.,Closed,2025-04-06,2025-04-15
298,0299,derrick13@example.com,6339768321,Account Suspension,Suspension mail was too vague.,Closed,2025-06-10,2025-06-18
299,0300,ghull@example.com,6916085946,Account Suspension,Received policy violation but unclear why.,Closed,2025-06-02,2025-06-05
300,0301,berrykevin@example.org,5611918795,Bug Report,Sidebar collapses on scroll.,Closed,2025-06-07,2025-06-12
301,0302,pwallace@example.org,5210907753,Login Issue,Unable to login with correct credentials.,Closed,2025-05-28,2025-05-31
302,0303,ftorres@example.com,8250565956,Payment Failure,Need GST invoice after payment.,Closed,2025-06-17,2025-06-28
303,0304,coreygonzales@example.org,6208348772,UI Feedback,Tooltips not displaying on hover.,Closed,2025-05-14,2025-05-20
304,0305,ramosdebra@example.org,2715563843,Billing Problem,Billed for a cancelled plan.,Closed,2025-06-20,2025-07-01
305,0306,jordan98@example.org,3788982635,Billing Problem,Billed for a cancelled plan.,Closed,2025-05-18,2025-05-31
306,0307,alison64@example.org,7412178265,Technical Support,Freezing during screen load.,Closed,2025-07-14,2025-07-21
307,0308,romerojane@example.org,6633660824,Account Suspension,Received policy violation but unclear why.,Closed,2025-06-21,2025-06-25
308,0309,edwardmiranda@example.net,2832829290,Bug Report,Back button doesn’t work.,Closed,2025-02-16,2025-02-17
309,0310,conniesharp@example.org,8498372048,Payment Failure,Need GST invoice after payment.,Closed,2025-03-16,2025-03-31
310,0311,mgeorge@example.com,5423851708,Technical Support,Can’t sync data across devices.,Closed,2025-02-16,2025-02-23
311,0312,csilva@example.com,7079343507,Technical Support,Download button is inactive.,Closed,2025-04-20,2025-04-21
312,0313,jennifer04@example.net,8483494935,Feature Request,Please add support for dark mode.,Closed,2025-04-26,2025-04-27
313,0314,matthewblake@example.com,1156739514,Feature Request,Add folder structure to organize data.,Closed,2025-04-05,2025-04-11
314,0315,xrichardson@example.org,36704358,Payment Failure,Payment failed due to card error.,Closed,2025-02-15,2025-02-18
315,0316,vevans@example.net,9941267707,Billing Problem,Invoice PDF is missing this month.,Closed,2025-07-23,2025-07-24
316,0317,wbutler@example.com,1315088686,Feature Request,Save filter views for reuse.,Closed,2025-03-14,2025-03-18
317,0318,samuel53@example.com,3501744614,Subscription Cancellation,Want refund for unused days.,Closed,2025-02-07,2025-02-08
318,0319,richard59@example.com,1466934909,Bug Report,Date selector not responsive.,Closed,2025-04-13,2025-04-20
319,0320,david10@example.org,3704391815,Bug Report,Exported file missing columns.,Closed,2025-06-23,2025-06-29
320,0321,ymitchell@example.com,2997225736,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2025-02-09,2025-02-11
321,0322,yjarvis@example.com,9067497483,Data Export,Filters not applying in exported data.,Closed,2025-07-19,2025-07-20
322,0323,heatherhood@example.com,2806743176,Feature Request,Please add support for dark mode.,Closed,2025-07-11,2025-07-19
323,0324,bradshawbrian@example.net,1828797324,UI Feedback,Dropdowns too close together.,Closed,2025-04-25,2025-04-27
324,0325,robert76@example.net,8016153926,UI Feedback,Font inconsistent across pages.,Opened,2025-03-30,
325,0326,johnirwin@example.com,5745519347,Billing Problem,Billed for a cancelled plan.,Closed,2025-02-16,2025-02-19
326,0327,patricklynch@example.org,8624657146,Account Suspension,Need reason for my suspension.,Closed,2025-02-04,2025-02-21
327,0328,meagan89@example.com,6164569634,Data Export,Export button missing from UI.,Closed,2025-07-05,2025-07-10
328,0329,christina27@example.net,3154558197,Payment Failure,Card declined despite funds.,Closed,2025-02-04,2025-02-06
329,0330,lisa95@example.org,803270103,Technical Support,Live chat not launching.,Closed,2025-02-28,2025-03-06
330,0331,stephanienelson@example.org,2538425604,Subscription Cancellation,Cannot downgrade before cancel.,Closed,2025-06-15,2025-06-16
331,0332,ggriffin@example.com,9095772592,Payment Failure,Wrong currency charged.,Closed,2025-07-21,2025-07-26
332,0333,floydthomas@example.com,3062175891,Technical Support,Settings not saving properly.,Closed,2025-03-26,2025-04-01
333,0334,tonichurch@example.org,6964422163,Bug Report,Date selector not responsive.,Closed,2025-06-22,2025-06-25
334,0335,matthew54@example.com,5463286712,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-02-02,2025-02-05
335,0336,parsonsmary@example.org,5879477822,UI Feedback,Tooltips not displaying on hover.,Closed,2025-03-02,2025-03-09
336,0337,mitchell74@example.org,9815717434,Login Issue,Account locked after failed attempts.,Closed,2025-06-13,2025-06-14
337,0338,escobaredward@example.org,5870846965,Feature Request,Please add support for dark mode.,Closed,2025-02-13,2025-02-22
338,0339,sarah36@example.net,2565776952,UI Feedback,Error messages not clear enough.,Closed,2025-07-09,2025-07-12
339,0340,sandrarose@example.com,3357547044,Data Export,Fields are missing in exported report.,Closed,2025-06-05,2025-06-07
340,0341,duartejoshua@example.org,3405809007,Account Suspension,Unjustified account suspension request.,Closed,2025-05-27,2025-05-30
341,0342,ibrown@example.org,8924877449,Bug Report,Tab focus jumps incorrectly.,Closed,2025-06-26,2025-06-30
342,0343,dbarajas@example.org,114496867,Payment Failure,Need help with failed subscription payment.,Closed,2025-06-14,2025-06-21
343,0344,stacieperez@example.net,9773924725,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-03-19,2025-04-01
344,0345,michaelmorris@example.org,379322417,Data Export,Export email not received.,Closed,2025-07-14,2025-07-16
345,0346,alexanderthompson@example.net,5770740150,Bug Report,Chart not updating after data refresh.,Closed,2025-06-06,2025-06-11
346,0347,conniebarnes@example.org,9618840692,UI Feedback,Dark mode missing in login.,Closed,2025-06-08,2025-06-10
347,0348,spencerjames@example.net,815734588,Billing Problem,Duplicate transaction found.,Closed,2025-05-02,2025-05-08
348,0349,grayheather@example.com,9087800439,UI Feedback,Alignment issues in forms.,Closed,2025-07-02,2025-07-10
349,0350,john66@example.net,4397897337,Payment Failure,3D secure failed mid-payment.,Closed,2025-06-06,2025-06-16
350,0351,bellzachary@example.org,2175309779,Data Export,Export email not received.,Closed,2025-05-20,2025-05-21
351,0352,clarkmarie@example.net,7847489096,Technical Support,Can’t sync data across devices.,Closed,2025-06-12,2025-06-18
352,0353,reesemonique@example.net,3177215592,Feature Request,Save filter views for reuse.,Closed,2025-06-18,2025-06-22
353,0354,hardingtravis@example.net,1680169552,Bug Report,Back button doesn’t work.,Closed,2025-05-31,2025-06-05
354,0355,kevin97@example.com,1539702118,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-06-24,2025-06-27
355,0356,anne12@example.com,8296896067,Feature Request,Include a mobile-first UI option.,Closed,2025-07-22,2025-07-25
356,0357,courtneyjackson@example.com,8153879020,Data Export,Zip file corrupted during export.,Closed,2025-03-15,2025-03-19
357,0358,autumnrodriguez@example.net,9645491118,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-06-13,2025-06-18
358,0359,ashley56@example.org,3485340647,Feature Request,Can you include language translation?,Closed,2025-07-01,2025-07-02
359,0360,pearsonroger@example.org,6907395315,Account Suspension,Need help lifting restrictions.,Closed,2025-07-18,2025-07-26
360,0361,hubbardangela@example.com,8441365620,Feature Request,Can you include language translation?,Closed,2025-07-24,2025-07-26
361,0362,stewartmarie@example.com,3763993707,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,2025-07-21,2025-07-22
362,0363,hmccarthy@example.com,1932332086,UI Feedback,Tooltips not displaying on hover.,Closed,2025-02-26,2025-03-09
363,0364,veronicameza@example.com,9222184573,Technical Support,Can’t sync data across devices.,Opened,2025-03-08,
364,0365,seanbrooks@example.com,191502515,UI Feedback,Filter section takes too much space.,Closed,2025-05-13,2025-05-19
365,0366,mcleanjoseph@example.net,7019062297,Technical Support,Error 500 on accessing dashboard.,Closed,2025-05-06,2025-05-09
366,0367,cwilliams@example.net,6841217737,Feature Request,Include a mobile-first UI option.,Closed,2025-02-15,2025-02-24
